title,company,location,link
로봇 시스템 아키텍쳐 및 다중 분산 시스템 아키텍쳐,국내 대기업 / 화물 운송업 / 조단위 이상 매출 기업,서울 중구,https://kr.indeed.com/rc/clk?cmp=%EA%B5%AD%EB%82%B4-%EB%8C%80%EA%B8%B0%EC%97%85-%2F-%ED%99%94%EB%AC%BC-%EC%9A%B4%EC%86%A1%EC%97%85-%2F-%EC%A1%B0%EB%8B%A8%EC%9C%84-%EC%9D%B4%EC%83%81-%EB%A7%A4%EC%B6%9C-%EA%B8%B0%EC%97%85&ti=&jk=974eb418d26e28ab&fccid=9deeb8e451dd34b9&vjs=3
Site Engineer (Seoul),Motion2AI,서울,https://kr.indeed.com/rc/clk?jk=8da5c72baf146123&fccid=35f6dee5a4adf138&vjs=3
Chief Technology Officer,Asiance,서울,https://kr.indeed.com/rc/clk?jk=1888ee91da93366d&fccid=6b162f15e5951d5d&vjs=3
Senior Robotics Software Engineer,Bear Robotics,서울,https://kr.indeed.com/rc/clk?jk=674466316840f8f5&fccid=d7230dda285fd6ea&vjs=3
Coupang Business Analyst (Non Tech),Coupang,서울,https://kr.indeed.com/rc/clk?jk=2e471d0cf19be66c&fccid=56e12959d04ef145&vjs=3
Infra Engineer,myrealtrip,서울,https://kr.indeed.com/rc/clk?jk=5adb2f54e52ee002&fccid=460e4124de5319ce&vjs=3
AI 소프트웨어 개발 업무,(주)솔루게이트,서울 가산디지털단지역,https://kr.indeed.com/company/(%EC%A3%BC)%EC%86%94%EB%A3%A8%EA%B2%8C%EC%9D%B4%ED%8A%B8/jobs/Ai-%EC%86%8C%ED%94%84%ED%8A%B8%EC%9B%A8%EC%96%B4-%EA%B0%9C%EB%B0%9C-%EC%97%85%EB%AC%B4-2cba7f99a3af696d?fccid=6f12eeb5ba3b875e&vjs=3
Customer Facing Data Scientist,Ever Better Recruitment (EBR),서울,https://kr.indeed.com/rc/clk?jk=b06176c3a7092e0a&fccid=9b6ff59cc37595d0&vjs=3
Jr. Backend Developer,Delivery Tech Hero,서울,https://kr.indeed.com/rc/clk?jk=d6c27e2108eafb61&fccid=c08b0170680a2e13&vjs=3
Data Engineer,KidsLoop,서울,https://kr.indeed.com/rc/clk?jk=e899e93a507e6dcb&fccid=19f4c42fdc406625&vjs=3
Senior Business Analyst (Logistics Data and Analytics),Coupang,서울,https://kr.indeed.com/rc/clk?jk=f349ac45862199d7&fccid=56e12959d04ef145&vjs=3
"Principal, Business Analyst (SCM Systems)",Coupang,서울,https://kr.indeed.com/rc/clk?jk=f8884a7f8067fd39&fccid=56e12959d04ef145&vjs=3
Software Engineer (Blockchain MainNet),Streami,서울,https://kr.indeed.com/company/Streami/jobs/Software-Engineer-120afff973595803?fccid=7c75d6b5108ae19c&vjs=3
"Senior Manager, Business Analyst (Coupang Eats)",Coupang,서울,https://kr.indeed.com/rc/clk?jk=fad90398b80292a8&fccid=56e12959d04ef145&vjs=3
Principal Business Analysis (Rocket Fresh Excellence),Coupang,서울,https://kr.indeed.com/rc/clk?jk=84453d20628049a6&fccid=56e12959d04ef145&vjs=3
"Engineering Manager, Server",Sendbird,서울,https://kr.indeed.com/rc/clk?jk=8289fe02a353fc85&fccid=9ba9500ecf2596c5&vjs=3
Marketing Tech Consultant,SM2 Networks,경기도 안양,https://kr.indeed.com/rc/clk?jk=8f3a0766529396e0&fccid=edead1a90c4179c4&vjs=3
"Senior Manager, Business Analysis (CRM Targeting)",Coupang,서울,https://kr.indeed.com/rc/clk?jk=53f4c60a85bf3609&fccid=56e12959d04ef145&vjs=3
Principal Product Owner(SCM Autonomation),Coupang,서울,https://kr.indeed.com/rc/clk?jk=7846e6cb9701fb1d&fccid=56e12959d04ef145&vjs=3
Senior Back-end Developer,Asiance,서울,https://kr.indeed.com/rc/clk?jk=27352452ed0a0ea9&fccid=6b162f15e5951d5d&vjs=3
검색&추천 소프트웨어 엔지니어,myrealtrip,서울,https://kr.indeed.com/rc/clk?jk=71675db885a52e67&fccid=460e4124de5319ce&vjs=3
SITE RELIABILITY ENGINEER,"ODK Media, Inc.",서울 강남구,https://kr.indeed.com/rc/clk?jk=31be560f3d6a7963&fccid=3b1901acc774c742&vjs=3
"Senior Manager, Business Analysis [Growth Analytics]",Coupang,서울,https://kr.indeed.com/rc/clk?jk=89cb63d27e8396f4&fccid=56e12959d04ef145&vjs=3
Native Korean Speaking Software Test QA Engineer,TikTok,서울 구로디지털단지역,https://kr.indeed.com/company/Midalan-Info-Tech-Corp./jobs/Native-Korean-Speaking-Software-Test-QA-Engineer-6613abb62351f96f?fccid=37ff52cccd8963bc&vjs=3
Junior Business Analyst (Non-tech),Coupang,서울,https://kr.indeed.com/rc/clk?jk=e658236007117d98&fccid=56e12959d04ef145&vjs=3
Software Engineer,Bear Robotics,서울,https://kr.indeed.com/rc/clk?jk=431c80cac460aa33&fccid=d7230dda285fd6ea&vjs=3
Front-end Developer,"WiKi Security Co., Ltd.",서울,https://kr.indeed.com/company/%EC%A3%BC%EC%8B%9D%ED%9A%8C%EC%82%AC-%EC%9C%84%ED%82%A4%EC%8B%9C%ED%81%90%EB%A6%AC%ED%8B%B0/jobs/Front-End-Developer-58ceabf36eb5519a?fccid=22bc6c92d96fc711&vjs=3
[CPLB] Principal Business Analyst (Compliance Trust & Safety),Coupang,서울,https://kr.indeed.com/rc/clk?jk=3ed29c073589a53d&fccid=56e12959d04ef145&vjs=3
"Senior Software Engineer, Server, Messaging",Sendbird,서울,https://kr.indeed.com/rc/clk?jk=58ead3610b119e16&fccid=9ba9500ecf2596c5&vjs=3
Software Engineer,Bear Robotics,서울,https://kr.indeed.com/rc/clk?jk=431c80cac460aa33&fccid=d7230dda285fd6ea&vjs=3
ESS Technical Consultant,Appier,서울,https://kr.indeed.com/rc/clk?jk=4e350a007111d659&fccid=1f7225a208bc3f93&vjs=3
Mid-Market Sales Engineer - South Korea,Datadog,서울,https://kr.indeed.com/rc/clk?jk=b2bef180d2e82d4f&fccid=448951d0ddf03e0c&vjs=3
TA,제이씨이,성남 분당구,https://kr.indeed.com/rc/clk?jk=8eca56448e2574c8&fccid=02ecca67c81d110e&vjs=3
Backend Developer,KidsLoop,서울,https://kr.indeed.com/rc/clk?jk=d7b1019fe6f88309&fccid=19f4c42fdc406625&vjs=3
"로봇관련, R&D_로봇 Skill 개발",4차산업 공장 자동화 기기 및 소프트웨어,경기도 수원,https://kr.indeed.com/rc/clk?jk=50d0ae3f24a94532&fccid=a7fbb523aef059d7&vjs=3
SITE RELIABILITY ENGINEER,"ODK Media, Inc.",서울 강남구,https://kr.indeed.com/rc/clk?jk=31be560f3d6a7963&fccid=3b1901acc774c742&vjs=3
AI 분석 및 컨설팅 부문_경력직,Success Korea,대한민국,https://kr.indeed.com/rc/clk?jk=73ca123925ff9cc5&fccid=d29ddc820620b02e&vjs=3
"[Coupang Pay] Senior, Credit Business and Risk Management Specialist",Coupang,서울,https://kr.indeed.com/rc/clk?jk=cb7a28dd42b53dc0&fccid=56e12959d04ef145&vjs=3
"Senior, Data Engineer (Fresh Process)",Coupang,서울,https://kr.indeed.com/rc/clk?jk=dad71b7f4c7df341&fccid=56e12959d04ef145&vjs=3
Senior Full-Stack Developer,Asiance,서울,https://kr.indeed.com/rc/clk?jk=dcbce45dbe2d3679&fccid=6b162f15e5951d5d&vjs=3
Infra / Blockchain Node Engineer 인프라/블록체인 노드 엔지니어,Peer,서울 강남구,https://kr.indeed.com/rc/clk?jk=2cde101f75a4f495&fccid=236b7390cd01ae60&vjs=3
정보기획 경력 - 2021030201,커리어포커스,서울,https://kr.indeed.com/company/%EC%A3%BC%EC%8B%9D%ED%9A%8C%EC%82%AC-%EC%BB%A4%EB%A6%AC%EC%96%B4%ED%8F%AC%EC%BB%A4%EC%8A%A4/jobs/%EC%A0%95%EB%B3%B4%EA%B8%B0%ED%9A%8D-%EA%B2%BD%EB%A0%A5-23a1ef56cec26ba1?fccid=94779d495136c5ff&vjs=3
"Principal, Back end Engineer (Core Product)",Coupang,서울,https://kr.indeed.com/rc/clk?jk=38fbc85374b28767&fccid=56e12959d04ef145&vjs=3
Principal Business Analysis (Service design excellence),Coupang,서울,https://kr.indeed.com/rc/clk?jk=e429c7f6fd2443c4&fccid=56e12959d04ef145&vjs=3
"Site Reliability Engineer, Messaging",Sendbird,서울,https://kr.indeed.com/rc/clk?jk=bbbfbb33164df0e3&fccid=9ba9500ecf2596c5&vjs=3
"[Coupang Pay] Senior, System Engineer (Coupang Pay Could & Infrastructure)",Coupang,서울,https://kr.indeed.com/rc/clk?jk=2b451973365abd51&fccid=56e12959d04ef145&vjs=3
Product Data Analyst(Ad Product-Tech),Coupang,서울,https://kr.indeed.com/rc/clk?jk=e9fb9643a3bcb30f&fccid=56e12959d04ef145&vjs=3
"Principal, Back-end Engineer (Ads Relevance)",Coupang,서울,https://kr.indeed.com/rc/clk?jk=16b3769d2485a6e0&fccid=56e12959d04ef145&vjs=3
DevOps Engineer,myrealtrip,서울,https://kr.indeed.com/rc/clk?jk=5094f4c0e5ee9348&fccid=460e4124de5319ce&vjs=3
Senior Back-end Engineer (Query Understanding),Coupang,서울,https://kr.indeed.com/rc/clk?jk=0df2999925f12355&fccid=56e12959d04ef145&vjs=3
통계분석,Success Korea,인천 송도동,https://kr.indeed.com/rc/clk?jk=92ee52d0e9591d5a&fccid=d29ddc820620b02e&vjs=3
Principal Business Analyst (Home Living & Leisure Category Management),Coupang,서울,https://kr.indeed.com/rc/clk?jk=f75d637ed0e70064&fccid=56e12959d04ef145&vjs=3
데이터 엔지니어,myrealtrip,서울,https://kr.indeed.com/rc/clk?jk=80be90e3e659d55b&fccid=460e4124de5319ce&vjs=3
"Sr. Principal, Cloud Architect",Coupang,서울,https://kr.indeed.com/rc/clk?jk=a64f08cbadf0e76b&fccid=56e12959d04ef145&vjs=3
머신러닝기반 데이터분석_신입[5차],Success Korea,서울 선릉역,https://kr.indeed.com/rc/clk?jk=6742021c5e4b1386&fccid=d29ddc820620b02e&vjs=3
EEFA,Success Korea,인천 송도동,https://kr.indeed.com/rc/clk?jk=edb97f49613c2dd0&fccid=d29ddc820620b02e&vjs=3
Operations Associate (운영팀원) - 한국,Beam,서울,https://kr.indeed.com/rc/clk?jk=e58c6fe6fd87f03e&fccid=22886b3c7f7b927e&vjs=3
머신러닝기반 데이터분석[2차],Success Korea,서울 선릉역,https://kr.indeed.com/rc/clk?jk=891673055e77db43&fccid=d29ddc820620b02e&vjs=3
네트워크 장비 QA 엔지니어,Success Korea,성남 판교역,https://kr.indeed.com/rc/clk?jk=d489908adc2560c8&fccid=d29ddc820620b02e&vjs=3
저축은행 다이랙트마케팅팀 데이터분석,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=79da9b878d3d8709&fccid=b8ffa8936fc04868&vjs=3
Quantitative Researcher,Success Korea,서울 종로구,https://kr.indeed.com/rc/clk?jk=1b3b8333c9dae2ce&fccid=d29ddc820620b02e&vjs=3
Browser 엔지니어,Success Korea,성남 판교역,https://kr.indeed.com/rc/clk?jk=e3ad38bc2ab599ef&fccid=d29ddc820620b02e&vjs=3
전산실 MIS 개발 운영 담당자 채용,Success Korea,성남 판교역,https://kr.indeed.com/rc/clk?jk=e96c0409b4d2b8b5&fccid=d29ddc820620b02e&vjs=3
머신러닝기반 데이터분석_신입[3차],Success Korea,서울 선릉역,https://kr.indeed.com/rc/clk?jk=f9c492daa7d5c940&fccid=d29ddc820620b02e&vjs=3
유망 AI 솔루션 개발사 AI data scientist,유망 AI 솔루션 개발사 AI data scientist,서울 강남구,https://kr.indeed.com/company/%EC%99%B8%EA%B5%AD%EA%B3%84-%EC%9D%98%EB%A3%8C%EA%B8%B0%EA%B8%B0-%ED%9A%8C%EC%82%AC(%EB%8C%80%EC%A0%84)/jobs/-b8faeb9417350aa4?fccid=c5c0104119c5724a&vjs=3
"Senior, QA Engineer (CMG Tech)",Coupang,서울,https://kr.indeed.com/rc/clk?jk=4eb183fabe6be063&fccid=56e12959d04ef145&vjs=3
저축은행 ICT빅데이터팀 데이터 분석,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=ce4f08afae062be8&fccid=b8ffa8936fc04868&vjs=3
데이터 엔지니어,Success Korea,서울 광화문역,https://kr.indeed.com/rc/clk?jk=bfab93af00d5d49a&fccid=d29ddc820620b02e&vjs=3
"AI(머신러닝,딥러닝, 분산처리) 모델링 플랫폼 연구개발",금융그룹사 (연구소),서울,https://kr.indeed.com/rc/clk?cmp=%5B%ED%97%A4%EB%93%9C%ED%97%8C%ED%8C%85%5D-%EA%B5%AD%EB%82%B4%EC%9C%A0%EB%AA%85%EB%8C%80%EA%B8%B0%EC%97%85&ti=Ai+%EB%AA%A8%EB%8D%B8%EB%A7%81+%ED%94%8C%EB%9E%AB%ED%8F%BC+%EC%97%B0%EA%B5%AC%EA%B0%9C%EB%B0%9C&jk=a039813547ca696d&fccid=6b77749dbefab4c1&vjs=3
머신러닝기반 데이터분석_신입[4차],Success Korea,서울 선릉역,https://kr.indeed.com/rc/clk?jk=1b17d214a0d694f1&fccid=d29ddc820620b02e&vjs=3
"Senior Manager, Customer Insights (광고사업 데이터 분석 및 인사이트)",Coupang,서울,https://kr.indeed.com/rc/clk?jk=f797a2d19667b1e6&fccid=56e12959d04ef145&vjs=3
저축은행 디지털 LAB,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=3ca47f227f783ee5&fccid=b8ffa8936fc04868&vjs=3
"Principal, Back-end Engineering (Coupang Eats)",Coupang,서울,https://kr.indeed.com/rc/clk?jk=737d419b2d7354a3&fccid=56e12959d04ef145&vjs=3
Senior Business Analyst (CRM Targeting),Coupang,서울,https://kr.indeed.com/rc/clk?jk=b6d4e5352f92aab9&fccid=56e12959d04ef145&vjs=3
Fullstack Engineer,Beam,서울,https://kr.indeed.com/rc/clk?jk=2c64c8aeb5a39ff5&fccid=22886b3c7f7b927e&vjs=3
유망 AI 솔루션 개발사 AI 플랫폼 연구개발,유망 AI 솔루션 개발사 AI 플랫폼 연구개발,서울 강남구,https://kr.indeed.com/company/%EC%99%B8%EA%B5%AD%EA%B3%84-%EC%9D%98%EB%A3%8C%EA%B8%B0%EA%B8%B0-%ED%9A%8C%EC%82%AC(%EB%8C%80%EC%A0%84)/jobs/-320d493704b828ec?fccid=c5c0104119c5724a&vjs=3
머신러닝기반 데이터분석[1차],Success Korea,서울 선릉역,https://kr.indeed.com/rc/clk?jk=26cc815d5498f436&fccid=d29ddc820620b02e&vjs=3
RF Test SW Engineer,Success Korea,인천 송도동,https://kr.indeed.com/rc/clk?jk=4c167ff6985f5c97&fccid=d29ddc820620b02e&vjs=3
자동화 검증 Tool 개발자,Success Korea,성남 판교역,https://kr.indeed.com/rc/clk?jk=00c4f8bf9f524b96&fccid=d29ddc820620b02e&vjs=3
웹 개발자 및 클라우드 서비스 개발자,SW개발전문회사,서울 마포구,https://kr.indeed.com/rc/clk?jk=2b87d631b7375db3&fccid=c65562e8b08355c6&vjs=3
저축은행 앱마케팅팀,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=35cefd4d91c7b366&fccid=b8ffa8936fc04868&vjs=3
저축은행 앱마케팅팀 데이터분석,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=0ab285258b1cb206&fccid=b8ffa8936fc04868&vjs=3
[ASAP] Clock SW 개발자,Success Korea,성남 판교역,https://kr.indeed.com/rc/clk?jk=69ea511dcdc4d5e2&fccid=d29ddc820620b02e&vjs=3
플랫폼(크라우드펀딩 혹은 마켓플레이스) IT 개발자,Success Korea,서울 강남구,https://kr.indeed.com/rc/clk?jk=44419308a1995b82&fccid=d29ddc820620b02e&vjs=3
Data engineer,Success Korea,서울 강남구,https://kr.indeed.com/rc/clk?jk=22b69448bcfcf9ed&fccid=d29ddc820620b02e&vjs=3
저축은행 디지털마케팅본부 데이터분석 경력자,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=074bbbc1b7c4d596&fccid=b8ffa8936fc04868&vjs=3
Senior Business Analyst (CRM Targeting),Coupang,서울,https://kr.indeed.com/rc/clk?jk=b6d4e5352f92aab9&fccid=56e12959d04ef145&vjs=3
제어 엔지니어,Success Korea,성남 중원구,https://kr.indeed.com/rc/clk?jk=560be5ee50752533&fccid=d29ddc820620b02e&vjs=3
자동화 검증 Tool 개발자,Success Korea,성남 판교역,https://kr.indeed.com/rc/clk?jk=00c4f8bf9f524b96&fccid=d29ddc820620b02e&vjs=3
TEST IT,Success Korea,인천 부평구,https://kr.indeed.com/rc/clk?jk=e51c8736967894d3&fccid=d29ddc820620b02e&vjs=3
영상보안 Application 개발 및 수행,Success Korea,서울 중구,https://kr.indeed.com/rc/clk?jk=493a39e613f9971a&fccid=d29ddc820620b02e&vjs=3
저축은행 소비자금융 Data Science,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=9cd311595b3e4bea&fccid=b8ffa8936fc04868&vjs=3
저축은행 디지털뱅킹팀 데이터분석 경력,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=53ced11b1e0addce&fccid=b8ffa8936fc04868&vjs=3
IP/MPLS 개발자,Success Korea,성남 판교역,https://kr.indeed.com/rc/clk?jk=e9fec77057594ea7&fccid=d29ddc820620b02e&vjs=3
디지털마케팅본부 수신상품 기획 및 전략수립 경력자,국내자본 저축은행,서울,https://kr.indeed.com/rc/clk?jk=509e7ab10e54f962&fccid=b8ffa8936fc04868&vjs=3
"클라우드 서비스 개발자 중급(IaaS, PaaS)",SW개발전문회사,서울 마포구,https://kr.indeed.com/rc/clk?jk=785844821918d4ac&fccid=c65562e8b08355c6&vjs=3
AI SW 연구개발 부문_신입1차,Success Korea,서울 선릉역,https://kr.indeed.com/rc/clk?jk=e6c7287a781b7855&fccid=d29ddc820620b02e&vjs=3
저축은행 소비자금융본부 Data Science 팀,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=7376f377161ea4f2&fccid=b8ffa8936fc04868&vjs=3
저축은행 소비자금융 Data Science 팀,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=cdf617324298bb9d&fccid=b8ffa8936fc04868&vjs=3
QA,Success Korea,서울 충무로역,https://kr.indeed.com/rc/clk?jk=3a521c162c858ff4&fccid=d29ddc820620b02e&vjs=3
웹개발팀장,Success Korea,서울 잠실역,https://kr.indeed.com/rc/clk?jk=c4e7809eb035c7ee&fccid=d29ddc820620b02e&vjs=3
Web 개발,Success Korea,서울 중구,https://kr.indeed.com/rc/clk?jk=c193b65defa6a4ec&fccid=d29ddc820620b02e&vjs=3
Data Scientist,Success Korea,서울 역삼동,https://kr.indeed.com/rc/clk?jk=12abe7e77fe54636&fccid=d29ddc820620b02e&vjs=3
디지털LAB 신기술파트,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=d24428ed26f0b058&fccid=b8ffa8936fc04868&vjs=3
응용프로그래머[팀장급],Success Korea,서울 성수동,https://kr.indeed.com/rc/clk?jk=70cec3def4ca3b27&fccid=d29ddc820620b02e&vjs=3
저축은행 디지털뱅킹팀 데이터분석,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=51dcabafcf7a0bb0&fccid=b8ffa8936fc04868&vjs=3
Operations Manager (운영팀장) - 한국,Beam,서울,https://kr.indeed.com/rc/clk?jk=43bf0c7e2b10e9b5&fccid=22886b3c7f7b927e&vjs=3
Senior Fullstack Engineer,Beam,서울,https://kr.indeed.com/rc/clk?jk=346d38e7305a5d19&fccid=22886b3c7f7b927e&vjs=3
응용프로그래머[초급],Success Korea,서울 성수동,https://kr.indeed.com/rc/clk?jk=bd7fef3a83bae958&fccid=d29ddc820620b02e&vjs=3
소프트웨어 개발 PM,SW개발전문회사,서울 목동,https://kr.indeed.com/rc/clk?jk=bfdb6d14b38319a1&fccid=c65562e8b08355c6&vjs=3
Senior Business Analyst (HPC & Beauty Excellence),Coupang,서울,https://kr.indeed.com/rc/clk?jk=0bc2f1845eb6e623&fccid=56e12959d04ef145&vjs=3
ICT 서비스본부 디지털LAB,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=e0751dcb592aa9cc&fccid=b8ffa8936fc04868&vjs=3
"클라우드 서비스 개발자 중급 이상 (IaaS, PaaS)",SW개발전문회사,서울,https://kr.indeed.com/rc/clk?jk=71e2c13dfd486051&fccid=c65562e8b08355c6&vjs=3
Microsoft 기술지원(Azure),Success Korea,서울 논현동,https://kr.indeed.com/rc/clk?jk=5620b1845a6fad85&fccid=d29ddc820620b02e&vjs=3
AI SW 연구개발 부문_경력직,Success Korea,서울 선릉역,https://kr.indeed.com/rc/clk?jk=0650ea3235dffeb2&fccid=d29ddc820620b02e&vjs=3
저축은행 디지털금융본부 Data Science 팀 CSS운영 경력자,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=720c87b5a84f3d11&fccid=b8ffa8936fc04868&vjs=3
저축은행 디지털금융본부 Data Science 팀 신용평가 모형 개발 경력자,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=040fc399ee73475e&fccid=b8ffa8936fc04868&vjs=3
Technical Artist,Success Korea,서울 강남구,https://kr.indeed.com/rc/clk?jk=220551aa57f5eed8&fccid=d29ddc820620b02e&vjs=3
NFS - Technical Artist,Success Korea,서울,https://kr.indeed.com/rc/clk?jk=3d2919e619aad7ea&fccid=d29ddc820620b02e&vjs=3
저축은행 ICT빅데이터팀 데이터 분석 및 서비스 개발/운영,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=e88d9dd3a732ae60&fccid=b8ffa8936fc04868&vjs=3
Full Stack engineer,Success Korea,서울 공덕동,https://kr.indeed.com/rc/clk?jk=f9ba0aceb3ab191b&fccid=d29ddc820620b02e&vjs=3
응용프로그래머[JAVA],Success Korea,서울 성수동,https://kr.indeed.com/rc/clk?jk=de242c6c5e9207a9&fccid=d29ddc820620b02e&vjs=3
웹/응용프로그래머[JAVA],Success Korea,서울 성수동,https://kr.indeed.com/rc/clk?jk=311976c5906e5c25&fccid=d29ddc820620b02e&vjs=3
서버 시스템 or PHP 기반의 서버 엔지니어,Success Korea,서울 강남구,https://kr.indeed.com/rc/clk?jk=d98bd89a9218a693&fccid=d29ddc820620b02e&vjs=3
Back-end Software Engineer,Success Korea,서울 청담동,https://kr.indeed.com/rc/clk?jk=25c369885062d570&fccid=d29ddc820620b02e&vjs=3
DevOps Developer(Cloud),Success Korea,서울 논현동,https://kr.indeed.com/rc/clk?jk=358bc3e678feaab7&fccid=d29ddc820620b02e&vjs=3
Microsoft Azure Cloud Solution Architect,Success Korea,서울 논현동,https://kr.indeed.com/rc/clk?jk=c3ea33eb7ad24308&fccid=d29ddc820620b02e&vjs=3
"Senior, Back-end Engineer (Ads Relevance)",Coupang,서울,https://kr.indeed.com/rc/clk?jk=745730c0919d98f8&fccid=56e12959d04ef145&vjs=3
제어 엔지니어,Success Korea,성남 중원구,https://kr.indeed.com/rc/clk?jk=560be5ee50752533&fccid=d29ddc820620b02e&vjs=3
저축은행 디지털마케팅본부 데이터분석 경력자,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=074bbbc1b7c4d596&fccid=b8ffa8936fc04868&vjs=3
AI 분석 및 컨설팅 부문_신입 1차,Success Korea,서울 선릉역,https://kr.indeed.com/rc/clk?jk=ae4be67aa7f08858&fccid=d29ddc820620b02e&vjs=3
IP/MPLS 개발자,Success Korea,성남 판교역,https://kr.indeed.com/rc/clk?jk=e9fec77057594ea7&fccid=d29ddc820620b02e&vjs=3
Back-end Developer 백엔드 개발자 (JAVA),Peer,서울 강남구,https://kr.indeed.com/rc/clk?jk=de02498698b3c239&fccid=236b7390cd01ae60&vjs=3
시스템 엔지니어,Success Korea,서울 쌍림동,https://kr.indeed.com/rc/clk?jk=378ba0857c42e407&fccid=d29ddc820620b02e&vjs=3
저축은행 앱마케팅팀,국내자본 저축은행,서울 구로구,https://kr.indeed.com/rc/clk?jk=35cefd4d91c7b366&fccid=b8ffa8936fc04868&vjs=3
유망 AI 솔루션 개발사 AI 플랫폼 연구개발,유망 AI 솔루션 개발사 AI 플랫폼 연구개발,서울 강남구,https://kr.indeed.com/company/%EC%99%B8%EA%B5%AD%EA%B3%84-%EC%9D%98%EB%A3%8C%EA%B8%B0%EA%B8%B0-%ED%9A%8C%EC%82%AC(%EB%8C%80%EC%A0%84)/jobs/-320d493704b828ec?fccid=c5c0104119c5724a&vjs=3
TEST IT,Success Korea,인천 부평구,https://kr.indeed.com/rc/clk?jk=e51c8736967894d3&fccid=d29ddc820620b02e&vjs=3
Web 개발,Success Korea,서울 중구,https://kr.indeed.com/rc/clk?jk=c193b65defa6a4ec&fccid=d29ddc820620b02e&vjs=3
